id,predicted_price
5561401210,546956.7
6671900095,456020.56
3275850020,644989.75
3876300600,402151.2
1450900020,258966.17
8562780280,311289.94
7663700973,331267.28
2126049032,408776.44
1823059159,166637.25
3438503426,245047.67
9297301495,565281.0
7140700850,384943.75
7942601805,909465.56
2555900030,346727.1
2887970040,269643.56
7419700010,584832.94
2239000011,397967.38
9283800050,342886.34
9407001340,305890.34
217500140,590092.0
7212660520,225335.64
3298201170,389858.2
3057000400,310133.72
6865200444,465347.06
6071600340,432330.03
6821600005,695923.4
1235100371,605863.2
7796450340,350827.25
3603000410,176856.8
9297300255,579965.3
9126100850,502577.06
2770601462,546605.25
2599001500,214495.7
1102000095,635388.06
1853080640,1023898.06
9551201585,861539.4
3438500796,296276.4
7518504291,499601.34
9269200340,384890.9
715010130,1554473.4
1982201485,623954.25
9526500080,386215.3
9277200180,418265.62
6669150280,292172.75
8917100153,551439.5
3760500516,1160376.9
2725069050,888646.06
3332000091,293749.66
8562770080,524471.8
8151601190,222063.33
8563040160,608693.5
240000269,692286.6
4307350200,282018.16
1311910300,293011.28
3574900030,554341.1
7853230570,421836.88
320069049,380816.94
9839301060,645741.9
7011201333,657889.9
2781320100,250118.28
3421069120,376021.5
7852030320,479115.25
5316101075,1665618.1
5309100750,492148.97
629000730,634982.25
511700170,295412.78
1562100030,579176.0
2489200230,573115.0
524069116,441681.38
5315100737,1005750.1
1868900675,791825.8
1608000120,346929.53
705700240,326164.1
7575600610,264072.8
1778500015,634709.2
5423500240,199477.3
6713700025,334025.0
2734100734,311051.06
301402280,202573.02
2113700205,234888.14
4114601570,3684898.5
3332000615,306446.0
3630050180,334326.8
6852700520,576240.0
6870310010,659588.56
6163900981,286901.4
393000142,365728.56
1771100130,336814.03
1442860160,399044.44
9191200435,576256.5
6788200800,868225.3
1115300070,663485.56
3176600105,647198.7
2770604665,581927.1
5469500580,376029.03
5680000545,451357.7
3424089119,554597.56
1328300180,316066.66
1773100922,390768.28
4123830480,315829.8
9808610190,859423.8
4250200140,272394.12
4217402115,4292380.5
3831250350,354038.06
2397101055,734072.06
6817850110,874976.5
7526800200,572884.94
7853370100,644627.56
2523089025,976444.9
9476200680,258820.73
5714200140,399857.0
3575304895,523023.78
263000018,397437.53
8080400177,401222.22
6450304130,335408.16
514500090,523577.25
9477000300,440399.78
853600310,1397930.4
1951600240,202749.67
1099900120,342522.6
5323100120,458089.25
1223089016,412889.12
522059172,259220.92
1930300190,720061.25
9542840410,301400.22
8665050530,455074.34
5592900205,337475.1
5450300010,659346.44
2459960030,295859.38
3331500455,459716.84
3432500705,451717.25
3702900165,281403.47
5249803550,521611.62
626049058,434156.66
1788900380,165248.39
8075400360,199551.88
9113200250,741901.8
2738640040,702772.25
7821200307,476862.47
3530440140,229534.92
3582700130,405719.1
9276200569,791411.4
7197800020,627248.2
686200490,569594.5
3501600100,453069.38
6383000690,558814.6
7604400150,358536.75
5249801411,690037.6
2607720420,378050.2
9561100010,409451.78
1796370590,240719.03
4077800593,427754.34
854000165,257962.45
5536100010,651336.75
4188000670,756543.9
31000165,1817323.9
662350050,1036853.06
4137000280,261049.05
6169901130,894782.56
1953400510,256605.1
7518506716,966305.8
1552520010,331694.7
7955080270,302227.44
9212900100,484493.94
3438500798,287794.5
7899800890,227754.31
4319200605,406648.38
1329300480,396531.56
8935100100,736564.3
5016001260,351891.16
4337600280,295556.78
1446401220,200403.42
7135521530,575360.3
6888900115,237615.02
2413301070,280695.34
345700040,225829.38
5566100145,521883.28
7634800070,324369.6
9346910500,574973.6
3529300060,327368.22
8128600060,1014839.6
8572900275,224041.83
4139420590,1248152.9
9274200322,564691.56
1472700200,567920.6
8820903380,496961.12
8563010130,818740.2
8965450110,817050.75
9274204230,457397.34
8165501700,339502.66
2193340260,512273.06
1860600290,702423.8
1222000055,178750.69
2492200280,442562.2
2488200455,263424.38
809001520,1015167.8
1796361140,249859.61
6398000011,707159.7
6813600365,601947.5
7504100920,758708.56
8835770330,616681.44
524059322,777723.0
4307330280,392387.16
1245002952,899116.8
2021069059,298127.78
5700000595,621878.0
3629970930,728837.56
3336002215,229984.56
5100401060,609936.44
3278600750,284991.16
1126069045,1240954.4
7568700175,316570.12
452001475,494774.94
9283800230,473698.25
1737300130,481158.84
6189600040,518569.2
3679400025,532631.5
1096100010,296492.06
9513900050,244954.2
5452800645,774578.6
273800100,213857.81
7228500037,469491.3
808300090,482171.25
2493200215,571455.3
5035300255,617515.3
3380900160,328975.0
3630000130,412930.88
7300400670,303479.78
6798100070,364190.88
8078400010,495706.3
5566100060,598328.6
2768200212,509296.75
4035900060,521249.6
9460000110,328415.47
7199320190,561857.94
2225039081,569272.44
9512200050,595522.6
2634500085,333636.28
3654800200,273790.6
2724079090,813143.06
2597520720,687049.2
3034200426,406611.94
984000130,288719.28
7852020670,429591.97
7923500060,662469.5
2310030510,280538.25
2205500540,467223.62
2493200015,350263.28
7853361420,571501.06
5652600605,567980.75
5285200020,321368.38
9406530150,343827.78
5706300020,416943.4
3278602490,411866.22
7197000100,522683.72
4447300008,557403.6
7899800045,235131.55
9250900095,282248.22
9268851740,559711.75
8682261440,562910.2
7284900385,740395.56
8079040300,439011.38
2225300585,377469.8
3223039013,402555.22
2013801350,263166.0
4055701110,876173.9
3578401770,408139.16
4046500720,483855.8
6145601745,359775.28
5207200195,708237.56
1972201856,566881.1
7212680080,226911.17
7277100510,568085.3
522079022,638367.9
5605000440,813344.7
6632300230,392017.22
8815400165,631061.25
6708200320,571592.1
2426059076,596731.9
3260200200,598276.1
2770601741,493170.4
4338800500,257495.45
9201000320,697133.6
7655900038,333268.34
3625059140,530407.75
4222310010,208413.84
2114700115,289669.4
3291800710,340762.53
9406590010,404780.34
3025059124,2069460.5
7972601250,404918.56
930000470,867632.7
6690500060,489187.88
16000015,175744.42
5693501102,559160.06
8079040490,428350.34
7225000155,333777.25
8819900170,737629.3
7972601270,331458.16
1224069074,827420.94
5126900321,338789.16
3438501860,262225.28
2822069080,391937.97
1656600310,580741.25
3856900507,1366812.4
1626069139,478110.2
2524049257,1033079.7
3904960150,533704.4
7214820610,427373.1
7977201845,442983.62
2428100080,972167.0
2202500135,363185.03
1523550220,704361.06
2313900610,407213.44
4123840050,420019.62
2125059124,888810.44
1225039067,513222.7
6431500283,467042.3
2473380010,319712.47
5694501195,464915.0
2881700046,346585.94
6837820330,311802.47
2337300370,190872.58
3876540630,249098.73
626059317,286900.6
3374500520,321950.94
7228501903,362184.75
4019300051,534861.5
4232902615,657804.5
3546000090,249343.3
8127700215,735738.75
3438501100,341271.2
1769600066,679305.9
8146100610,614746.06
3052700695,545947.25
7954310210,634428.4
3761700053,2188656.2
1320069179,329061.94
1331900410,736791.25
7303100210,357884.25
2464400285,466947.0
6163901150,324394.34
8955800045,343172.28
2314300200,436606.4
9528104360,411073.56
4177100005,550096.44
8856960260,303160.16
1828001220,622059.5
3066400710,681409.4
624110610,808266.8
4040800260,429809.56
5019500215,529223.9
2481630180,873577.4
7203170190,602119.75
510001280,917712.0
9430110120,661947.9
1565950030,340127.78
9828202255,782487.3
3878900270,513905.44
8091600080,182488.97
1112000035,353283.25
2228900270,275652.34
6648701740,269542.25
1245003740,626900.1
2174503441,546034.2
7708250010,325052.1
6072300110,561435.3
2329800140,251074.47
1494300040,548430.2
3832050130,281508.16
7203100730,805667.94
7199330170,431404.16
7785000220,680276.4
1250201175,424285.1
4054500180,894568.4
7905200061,369118.34
3751604895,178417.89
5220300140,303848.16
3323059027,352038.16
8651611980,893828.2
8673400190,506133.5
1668500100,823115.06
1023059365,650195.44
3308030060,307541.56
4232400860,829494.9
2144800615,209598.83
1568100920,1599525.5
9406510040,456559.28
2923049421,300841.94
1051000040,1600161.8
2077700042,682599.6
9423800030,246290.8
9818700455,661500.44
7133300675,293990.94
4113800550,800635.7
5553300375,1776987.1
2025701530,263337.47
7942601155,484401.1
7524300020,285715.84
2520069100,294811.34
5412300410,204883.11
7504110760,782829.94
2594200350,364368.4
2722059013,221985.4
8078430480,537388.8
1423069162,534414.3
8856001090,168349.27
7000100631,725847.2
4222200280,221830.06
7971300050,708097.06
2009001600,208632.6
6619910140,588632.9
2877100985,390249.5
1196000007,354091.4
1330850130,811714.3
6664900410,217877.47
1231001110,314794.5
9235900030,271161.4
9407101840,341884.9
9523103001,423859.62
2149800278,386751.6
7234601198,633022.6
9476700035,460686.78
9297301065,638543.25
518500700,753600.9
7843500090,306323.56
6056110780,304830.9
2345700260,333382.78
3509600070,274568.75
1431700280,322364.78
1623049174,283322.9
3024089049,292190.3
7853340450,419170.47
7732410360,771316.8
1446800995,331585.56
2946000285,228656.84
425079100,419729.72
3876313040,436213.12
1762600260,1057718.6
1925069121,765786.0
7443000480,766266.7
7820000015,354235.97
4027701253,511612.5
2826049165,349113.4
5426300060,1278863.9
1278000210,173488.83
923000270,349399.2
7657600005,250998.58
3024079057,337035.75
3276180020,314460.53
7304300760,295136.25
3908100020,480559.94
8835400805,569616.25
4051150070,202148.25
3904930530,449184.0
6163900971,401801.56
7942600310,467081.06
4365700330,276998.94
423059207,281525.6
3992700265,341245.12
7177300090,486930.44
2540820010,771527.2
5700002510,871309.3
5201000030,556903.6
7631800015,3165832.8
2922702965,728763.2
1525059198,942184.6
1245003160,872174.75
3810000455,300103.78
7855600080,629242.75
5701500030,1037768.1
7504020400,558786.4
1402600570,277418.78
7575610760,262581.12
8731990370,350533.28
5021900090,916267.3
290000075,448742.56
2841500010,461347.6
3955900830,467386.28
7852110140,508314.12
1311400350,226415.5
7773800015,542150.9
4123400320,489726.06
2725069157,862221.6
666000143,682088.8
5101408678,527708.4
6371000026,367876.75
2024059084,807027.5
7283900036,312994.78
8881900230,708148.4
3959400135,368478.94
7696610270,233060.67
1689400150,739757.5
5103900015,405307.22
1441000350,412599.8
5101408735,303724.44
3126059027,2586357.2
2320069014,469963.03
9541600015,790537.9
8682320420,628857.0
1562200090,694213.8
3395070980,565216.9
7349600230,250976.8
522049122,304507.22
869700060,276345.38
811000055,1184506.4
1221059176,433188.88
1523059103,460142.75
2025760210,599867.8
9218400088,371151.22
8682292020,484888.7
2623089135,370258.9
3758900259,1371509.1
524069049,536820.25
3121500150,805947.6
5581400080,823961.7
8087800020,492865.25
4070700290,707704.1
3296000170,661064.7
9238500040,486189.4
2744600040,375719.3
6813600380,604923.3
6140100150,463384.34
2201500555,423969.6
2600110250,569408.75
4337000275,135696.05
1186000150,674304.94
1972201963,544044.94
1105000745,327075.2
2887700560,602349.44
4039700080,593868.9
522049104,284783.03
4202400078,254304.34
7520000695,203299.94
7714000310,330791.22
4319200060,576525.9
8624700015,609172.56
5104520610,311678.2
2354300845,195875.34
3824100291,434638.47
6151800612,236047.55
5454200080,1143795.4
6413600290,372321.12
2131200065,326802.38
1459920010,254982.12
50300090,446258.34
2326300090,668983.44
7714000070,324818.75
3630180500,969214.9
1727850340,1197565.2
8691430330,1007018.94
2310030390,250994.28
5561400610,496991.94
7010701016,455268.8
7883605915,262719.66
1282300995,299441.97
4040700310,486986.62
3353400435,206505.8
2143701015,479183.34
255450020,366440.1
1020069017,305648.9
4038200120,573641.56
9284801100,335850.2
1965200075,638970.25
847100047,567092.56
4038700720,545579.8
6815100085,744032.4
2508000020,367707.34
255520180,670188.4
6822100750,546208.2
869700050,301701.6
1775801405,557002.44
6600400090,216622.34
7202330270,452072.8
1683400165,862764.5
2625069070,1158436.4
7625702440,350259.62
3388000640,196306.58
1899400365,277060.25
6899990200,825880.5
5569700020,799836.6
986000045,289893.53
3293700221,330091.6
3764800250,334185.28
2291400566,386592.66
4219401236,1570749.5
4239400840,161370.38
7211400990,212924.94
7696500280,189735.02
7215721070,535441.25
3204850140,378982.25
4322200220,609757.3
2566300100,1149430.1
1944900090,440188.16
6648500390,265955.97
7385300020,691227.75
1704900135,339425.6
2877100655,715685.9
2726079098,660201.56
7625703800,445739.0
318300040,489123.5
7922800190,461430.3
2023049361,211762.94
8946400210,503546.66
6071600450,465517.94
4343800100,447367.53
1443300140,377766.56
1024039001,823280.7
2767704860,511213.53
7234600851,682555.4
644200065,730323.0
7784400035,767379.75
3826000560,262002.8
9272202260,407449.22
263000253,444734.38
3621059043,574414.56
240000130,380707.28
1352300120,189828.95
7849200861,277903.62
2487700130,477231.88
1796100140,288949.28
7234601221,500836.88
8651710190,452159.03
2916200091,622298.06
1232000915,627900.56
1545801970,290603.25
3211200420,383368.78
7686204675,175069.94
3141600210,186471.62
3959401284,572021.25
2113700825,305714.22
3876000710,411072.38
522069022,582701.25
3214200070,377462.97
1221039156,250510.27
259600790,494497.56
785000040,509625.66
8138870470,486949.94
2596300035,331194.3
540100057,1087548.9
3073500045,575580.94
5363200266,427252.06
8682261650,493735.6
3224510080,884802.56
3211270160,387133.53
9269200520,189240.23
293810190,465262.3
4197400043,298242.97
3026079031,330671.03
5332200405,1143856.5
2473411210,309416.12
9268200315,594678.2
8123500050,611782.56
3221069091,493043.44
2485000165,634083.0
4058800215,776448.3
1926059039,938797.9
2533300680,900250.25
3343903640,306098.4
5700003705,1392878.8
2023049372,322526.53
4058800830,520272.22
3333002302,456795.34
2944500340,264059.97
1982200790,637637.1
8929000270,450659.2
8122101440,299307.2
7525530470,758135.0
9332800020,699279.06
3878900525,235434.92
5420300210,252700.03
9232900165,380192.4
6414100026,460404.38
3013300660,605591.1
7954300120,629789.06
1081200360,296204.66
2877102345,486080.44
2202500255,505434.1
7984400050,194288.39
9558020380,477122.22
7812801850,240834.08
8944460020,365400.5
2306400040,586678.06
8649400410,247249.58
7889602020,229392.9
2041000025,400643.3
871001484,578253.2
2767602141,525719.75
3630180470,706601.5
2769602140,422074.3
2473250280,323952.25
5422560660,522011.72
3756600240,328717.22
8651600160,716988.7
7202300540,874427.56
8961950250,397907.8
3303000130,398232.38
798000062,312728.03
1695900150,910295.94
1604730150,513778.03
4136930310,332613.94
8835401250,1653777.1
8665900328,391663.34
9262800255,263038.28
1853080570,905756.56
5556300114,742124.0
9517200290,491552.3
4037200295,499693.3
7417100123,382122.6
2620069077,156230.92
7922720040,631070.25
558100090,692014.6
257000037,340480.56
3319500385,473828.38
9297301520,313657.25
3580900090,366185.06
1321039076,173898.81
7227801581,316843.16
9407001620,332881.78
2130400150,318258.66
2312400200,178611.8
4046700210,398276.06
1193000480,894657.1
1492800296,532761.0
3013300017,403194.94
3630240140,565227.6
1049010390,373445.9
9320900420,162013.1
4315700060,343102.25
2591010290,300132.7
323089085,662860.06
6600400270,193803.16
2919701105,434852.4
7202360670,855375.5
8927600100,680057.75
3211700045,735872.75
4027701326,438082.9
1601600195,253703.6
7853280350,787542.94
3629970130,707138.8
7203120020,749712.75
9542900190,378321.4
8035350120,572791.0
1238501184,1019572.7
251200240,489503.8
8945300200,181632.64
2162000160,1009718.3
5466310060,210638.83
1239400064,925042.06
5205000020,289395.22
1720800305,615192.94
7280300375,492710.62
2095800400,474340.2
7852010950,488561.25
1428001160,445176.53
9528104910,702165.25
8644210470,867262.06
7923300310,584996.4
254000100,551317.5
1931300688,464327.9
7007700030,442085.1
422049178,228529.31
422069067,439871.34
2923049393,327805.6
930000305,473236.34
2461900448,483304.25
2610100020,281028.28
2895550050,276845.5
7701700040,274942.16
2460900020,593473.7
9827700105,567673.7
1005000240,331694.03
7200001254,486655.12
866400040,587414.9
305000170,642659.0
2260800110,869463.25
3442000127,725963.5
5253300437,450240.78
7576700150,957694.8
5469501410,474127.62
5104531120,692992.75
723049434,345155.72
622069006,1565676.5
2517101200,314138.6
8159620160,229906.7
5561300640,410741.66
3317010130,181801.78
4364200250,353071.38
8732300060,715013.94
5603700025,758664.44
3585900190,1048376.06
3996900575,243045.86
8731801260,231419.27
3810000860,323016.88
5700003585,2504551.5
6332000050,423095.53
9286100250,455858.8
9471201110,893881.0
9290800050,605950.44
7300200400,681915.8
526069024,846624.3
1454600156,1075008.8
3904980360,489447.78
2626119062,252792.6
8651730290,401146.06
7611200195,707885.75
1919800260,769921.2
6632900354,271671.84
3972900195,316067.25
5151600170,279186.12
7016000440,466529.03
871000435,670983.94
9578060540,512356.6
2332700060,740239.5
766000240,255970.6
4363700200,243611.39
7100000250,330581.5
2781250560,219802.55
2781250100,365870.9
5419800220,247872.86
7147600245,260968.39
2926069083,832001.6
6189200125,776396.5
9542830160,296643.38
5152200020,263479.66
9412900045,432201.4
6600410480,161943.42
6979970080,544891.9
5636010280,284614.7
1732801300,847770.0
5561401530,536509.06
9578500510,356570.94
7304300906,315454.75
1223089077,633874.44
721049207,275718.06
8691330310,886139.4
1523069204,423433.4
3188100105,592410.56
6608500290,434233.28
2891400410,331575.75
7663700551,336567.44
5413200140,243821.03
425069139,572481.9
6713700155,331894.34
2767603505,563683.25
7789000080,259101.05
9211500620,229362.94
3750604417,217535.31
7922800320,487603.78
1471620240,355664.16
2222059052,315549.53
9551200270,915750.2
2767603160,516212.6
9406710060,374855.7
8929000250,353831.84
5538300120,434237.0
2223069120,468997.72
1652500060,1319341.1
8564500240,460025.6
3629700120,571872.94
3943600070,436388.7
4171200025,270394.72
2425049063,3979848.0
9828701650,363483.38
3581000340,341224.0
8100900015,392781.38
2125059161,1223433.8
304000380,177682.64
8146200070,1430702.0
686530170,550121.6
2917200645,424824.0
9547200530,703595.75
2122059199,444529.56
1150000740,643651.44
5706200060,355998.06
9265410010,216920.45
4083800555,355320.03
6152900332,335064.78
2520900301,259853.31
9828200790,414149.9
1657530180,295417.56
7471900045,264597.94
9828200460,417408.88
1775900140,435311.3
6139800430,501941.44
7214400005,526660.1
5332200026,485813.03
9510970300,780971.7
2540830020,465332.88
3392100140,175500.39
1326069191,397096.2
2125059112,959012.75
859000022,422514.1
8854100350,640703.2
121059007,214945.58
7977201707,545700.0
3859900060,2322640.2
8815400735,696596.0
705700530,318258.66
6600780130,357286.78
6378500105,411005.34
8143000310,440858.66
2877102330,681367.2
3526039074,561895.94
2115510300,252256.27
3024059014,1776392.5
2141330360,641449.06
546000400,560525.8
2071500011,425026.62
7972000240,205945.28
7016200460,507893.53
6204200180,458644.84
1552100135,1008124.94
88000173,449345.53
2581900235,693968.9
9211500560,245015.89
621069218,394900.12
1321970240,251043.11
798000630,321583.9
421000285,211265.92
2824600180,668823.3
3832051140,325319.12
1237500105,681939.25
8802400906,225481.61
3166900270,379441.16
3682000060,366343.66
5469700020,278797.94
1245001820,690462.9
9547205660,579690.44
7974700122,726613.94
7550801225,534141.75
1099950050,758579.8
1402900460,312464.78
7636800041,1883855.5
2115720270,239696.64
8651441750,217153.1
3904100035,293141.8
8815400020,607854.1
3303860590,447652.6
5427110040,965368.1
1782000160,334679.3
6204420290,517123.16
3995700245,325417.5
7955040130,462875.97
1442880650,538752.25
8833510230,743287.0
7283900551,455216.72
4396000180,270096.78
7504021310,628069.44
322059264,349172.7
3654800040,258475.66
2767704777,542545.5
3278602190,347107.25
3236500220,502113.8
3410600100,300041.97
629410180,668588.6
3352402250,184583.05
4363700304,301448.22
7237550130,1163803.6
9808590210,1027546.75
8074200175,286604.16
3463400330,362897.3
6306400140,1054726.0
8564950250,542762.9
5381000070,218337.17
9826700697,470300.2
8132700190,407894.0
7943000020,175494.7
9547204675,603251.44
4112100101,429432.22
727500030,765266.2
114101426,345416.2
9274202005,673851.06
1193000380,860727.2
3039000020,464273.88
7852170130,620326.7
2624079010,645580.56
4137010540,277313.75
7576200012,826444.6
1138020020,393095.78
3969300030,207308.31
898000200,199272.12
5153100030,307781.28
5104532030,435033.66
4406000050,206476.06
9274203390,570155.4
8682290360,476566.97
6928600330,245655.33
4139680070,852414.56
6844702690,453959.03
2154970020,1992339.9
4385701285,1246957.1
2426059071,638863.0
2867300160,502990.88
9512500720,543712.5
1773101020,262185.25
8687800100,300913.12
3627800050,1230475.5
1604600227,307985.03
3300701170,424623.9
9250900111,483021.78
7015200790,605324.4
1311100490,198704.34
2469000010,816795.94
1982201596,640527.25
1862700290,303594.12
2586800270,253149.17
9528102772,433237.62
5490210200,446916.34
6669080020,420706.34
179003055,231140.7
1860600535,876978.1
1592000130,622059.5
3905040170,516855.94
9320500080,242412.75
9276200850,466461.88
224069114,636149.0
2260000340,585943.4
5096300130,385834.28
3432500215,377121.16
2600000050,685220.94
8856003839,232926.47
2492200435,363910.34
7855900110,999610.2
6806100250,303511.34
2770603523,564467.0
1370800515,1976575.2
2726049150,466885.12
1226059161,598344.56
1068000375,2731094.2
9528104109,397201.1
5126310060,493034.97
1951820070,496038.75
1545805980,320110.3
9464700340,990644.75
4319200675,618940.4
7518500885,564905.4
7852020620,486216.28
869700370,315690.4
8643000190,261172.31
8902000267,527692.25
7972602435,262461.94
2050100210,950602.7
6705120540,427816.34
2767601390,776968.3
4141000490,1709554.1
9345400350,812291.25
3222079162,327391.34
7789000120,218565.9
6646200770,695680.5
6666800180,746313.56
1725800280,443380.9
6117500460,1119635.4
5470100220,236552.58
5457300478,397432.22
7550800195,592062.7
7787050180,582820.75
6204430250,479888.53
7640400250,501623.7
624110920,733978.25
3629920140,360721.1
7173700518,550796.2
3210200395,210008.81
2473480560,373769.06
2623089141,469861.75
1423800080,216842.47
2076400050,306127.03
3832060120,292494.5
7702600930,426849.7
5101404555,351249.1
3723800415,352421.12
3356403400,187903.86
9214400125,472536.4
1797500530,489747.56
9551201660,1040403.06
3878900815,351631.16
1760650280,317941.62
5466410030,216458.58
6388930620,859675.5
2331300395,719427.06
9412700160,280907.16
871001611,592916.44
3142600120,581280.94
3995700220,365423.5
2310000280,267911.8
8039900400,351083.66
7504021510,603189.3
1959700445,1499926.4
1556200155,638454.94
3629960590,357153.56
259000240,445953.72
662440020,390952.44
3123049142,486208.88
321100260,700299.44
6840701095,724944.44
3738900165,442406.06
4427100130,432198.1
9238500100,451044.0
6145601810,362960.66
2570300090,362563.5
4017600010,485562.47
1005000220,463572.2
1257202120,552833.8
9527000490,516979.66
8691400080,693704.9
1726069084,432681.44
248000240,202433.58
6113400046,321010.3
2130702350,407152.84
920069052,235509.92
6071300160,482949.0
1623049041,148137.06
9268200285,330656.53
1843100520,379891.97
2887700826,552989.4
9122000385,598331.44
9475700220,361819.47
2804600005,787630.8
2896400300,424047.66
5015000180,731759.2
3630220180,710927.44
8832900780,465385.7
1568100300,523307.2
8718500610,407863.66
4147200140,1280976.8
1973700030,996934.0
8862000075,192019.34
9320990110,284785.47
1151100035,403575.03
2011000010,233195.84
1651500060,924781.8
446000190,635231.2
2344300220,981040.0
523049195,187277.89
9191200015,613500.9
7942601410,866955.25
7137800300,180007.19
7853300280,548817.9
6654700240,315977.44
569000050,575442.06
3584000180,238604.19
2026079055,321179.66
8898700880,272447.12
5075400150,624371.5
8731981360,416030.25
4222500020,204792.28
7996720050,582502.94
4077800094,561612.56
6446200365,579225.2
2824089053,533473.3
1311800220,214027.97
3522049063,594392.94
1721801280,175137.73
6131600240,177340.52
7202310040,591143.0
1123059125,547223.8
646910160,249360.66
5630500005,388152.03
3342100785,298315.78
9547205610,717268.4
1773100123,279099.62
3353400092,283250.5
217500015,428092.66
3649100031,378493.56
7896300150,308007.66
623049185,211631.72
1773100430,337187.5
1781500220,607350.56
3395380200,231878.56
2424059170,2404621.5
4389200765,2078232.0
1543000060,470664.97
6154900005,612173.0
2902200240,457445.3
1442880640,529582.3
8562770490,562844.7
2768300655,620746.25
3432501315,327192.2
5035300570,787221.56
3626039028,478174.03
3876540780,255249.52
327000100,816200.25
7551300065,445221.97
1312920060,208700.66
2215901230,266285.66
6306800010,372379.0
2767700022,466432.06
5589900610,523364.1
4320200020,761229.3
5249804655,623018.3
9238500480,462941.3
3885806565,1118545.6
7905200205,439767.3
5727500102,287804.94
3585220070,398319.38
2078500210,524006.84
1839920050,411200.6
534000080,361733.22
856000255,531710.8
4141010110,1780371.2
9558040820,778099.9
7768700315,889154.7
2796100640,257444.12
1922059010,216483.97
3448000542,291248.88
3883100220,281884.25
7237301210,271570.56
3893100456,850714.8
9578501110,338486.22
6145601995,393446.1
4024100120,319806.1
8899000050,322346.94
3396820010,526402.5
6749700117,367581.47
1954400060,473378.5
3303970100,665599.8
2540850070,514166.22
3797000745,490583.84
7883603700,261625.52
3438501452,434510.8
3530210260,671879.75
3598600049,188010.34
731500170,294003.56
7129304375,168224.25
263000006,397496.66
7212660560,297498.7
1112700010,377718.28
3420069060,788543.25
2473000470,394452.6
8691390980,678001.75
6184700100,462568.38
4476400275,342240.8
2968801240,267642.16
1529300160,424122.88
7640400070,602738.5
7016100380,456323.34
2172000890,419915.5
4035900015,729204.6
9528104660,1006309.44
507100005,384694.2
2783100160,422477.84
3629921140,887953.06
1099750610,282051.25
1330300451,1448704.6
2757000030,695819.8
